,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
12671,8a49816da9affff,10,0.07840628169831776,10%_mins,123.58314627767922,0.9653851943247339,Bajo,Leon,"POLYGON ((-101.66689425116016 21.109223654330926, -101.66624130066484 21.1096532310939, -101.6663085839898 21.110395061614735, -101.66702882602073 21.11070731636702, -101.66768178100286 21.110277736213238, -101.66761448946728 21.109535904698028, -101.66689425116016 21.109223654330926))",0.7214782188052221
15472,8a49816dacf7fff,10,0.07906973515787433,10%_mins,122.88554455972998,0.9599357696776714,Bajo,Leon,"POLYGON ((-101.6576854434747 21.114495619114955, -101.65703245570451 21.11492515285121, -101.65709968632191 21.11566698434349, -101.65781991292091 21.115979283097055, -101.65847290518143 21.115549745971922, -101.65840566635264 21.11480791348215, -101.6576854434747 21.114495619114955))",0.7208147653456656
19980,8a49816de6e7fff,10,0.0793878396352132,10%_mins,121.48755139948285,0.94901519552532,Bajo,Leon,"POLYGON ((-101.66315861220583 21.10617872637936, -101.6625056730247 21.106608286684573, -101.66257293224577 21.107350108753273, -101.66329313885824 21.107662371512287, -101.66394608252723 21.107232807816455, -101.6638788150959 21.10649098475228, -101.66315861220583 21.10617872637936))",0.7204966608683266
8988,8a498ed75227fff,10,0.07942277851604645,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.68842887644192 21.163456726996916, -101.68777567366061 21.163886391416433, -101.68784311527587 21.164628332506044, -101.68856376788978 21.164940610165328, -101.68921697515435 21.16451094235817, -101.68914952532175 21.163769000279423, -101.68842887644192 21.163456726996916))",0.7204617219874934
12654,8a49816da99ffff,10,0.07952701553465828,10%_mins,123.58314627767922,0.9653851943247339,Bajo,Leon,"POLYGON ((-101.66493539088928 21.110512375438535, -101.66428243160935 21.110941943019785, -101.66434970381098 21.111683774035203, -101.66506994350333 21.111996038464465, -101.66572290727082 21.111566467492835, -101.6656556268584 21.110824635482377, -101.66493539088928 21.110512375438535))",0.7203574849688816
11949,8a498ed71c6ffff,10,0.0804882905522331,10%_mins,123.15430676667464,0.9620352655532038,Bajo,Leon,"POLYGON ((-101.678448998106 21.175524620630405, -101.6777957223836 21.17595423698355, -101.67786311021028 21.176696189709332, -101.67858378197833 21.17700852707473, -101.67923706218822 21.176578907336765, -101.67916966614257 21.175836953618262, -101.678448998106 21.175524620630405))",0.7193962099513068
19995,8a49816de6c7fff,10,0.08069124221801757,10%_mins,121.48755139948285,0.94901519552532,Bajo,Leon,"POLYGON ((-101.66257293224577 21.107350108753273, -101.66191998642968 21.107779666163342, -101.66198724273792 21.108521489722783, -101.66270745307267 21.108833756867895, -101.66336040337688 21.108404196067426, -101.66329313885824 21.107662371512287, -101.66257293224577 21.107350108753273))",0.7191932582855223
15112,8a498ed2bccffff,10,0.08088671820504326,10%_mins,125.15184415133737,0.9776392777092484,Muy bajo,Leon,"POLYGON ((-101.6126058398926 21.136278577532355, -101.61195269059907 21.136707900996516, -101.61201966100933 21.137449729997137, -101.61273978892783 21.137762236546287, -101.61339294272855 21.137332909702224, -101.6133259641036 21.136591079688962, -101.6126058398926 21.136278577532355))",0.7189977822984966
16556,8a498ed2a22ffff,10,0.08090627310705967,10%_mins,123.06085561748988,0.9613052669744758,Bajo,Leon,"POLYGON ((-101.60396476272771 21.132528390840204, -101.60331162299993 21.132957675575426, -101.6033785393746 21.13369949058255, -101.60409860369134 21.13401202186978, -101.604751747929 21.13358273375546, -101.60468482334005 21.13284091773305, -101.60396476272771 21.132528390840204))",0.7189782273964802
6787,8a498ed2990ffff,10,0.08124459024335516,10%_mins,122.8965631336625,0.9600218812753287,Bajo,Leon,"POLYGON ((-101.64631557635353 21.11882995283257, -101.6456625536949 21.119259433827892, -101.64572971808664 21.120001262775997, -101.6464499133491 21.12031361173012, -101.64710294050221 21.119884127348044, -101.6470357678984 21.119142297398657, -101.64631557635353 21.11882995283257))",0.7186399102601847
