,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
9505,8a481b483917fff,10,0.19464611391867362,10%_mins,123.54749971463633,0.9651067444265509,Bajo,Chihuahua,"POLYGON ((-106.11834988636302 28.678793744621597, -106.11766547534785 28.67923899252358, -106.11776515608547 28.679981473409736, -106.1185492568862 28.68027870615111, -106.1192336711542 28.679833455148245, -106.11913398136869 28.679090974504938, -106.11834988636302 28.678793744621597))",0.634729083550019
5403,8a481b4b1caffff,10,0.1946590594450633,10%_mins,125.11972273821439,0.9773883626123342,Muy bajo,Chihuahua,"POLYGON ((-106.08856119242446 28.62309406371334, -106.08787700804105 28.623539237588147, -106.08797645692464 28.624281830695647, -106.08876009923384 28.62457924969359, -106.08944428687977 28.62413407271517, -106.08934482895404 28.623391479842464, -106.08856119242446 28.62309406371334))",0.6347161380236293
5877,8a481b4b3b47fff,10,0.19479191610890048,10%_mins,123.71487233853895,0.9664142059734145,Muy bajo,Chihuahua,"POLYGON ((-106.08594758753038 28.636903751304413, -106.08526331726976 28.637348891026267, -106.08536276118956 28.638091459903134, -106.08614648441441 28.63838888882451, -106.0868307579394 28.63794374600076, -106.08673130497519 28.637201177357586, -106.08594758753038 28.636903751304413))",0.6345832813597921
16929,8a481b482517fff,10,0.195114137305588,10%_mins,125.21206426798209,0.9781096728063006,Muy bajo,Chihuahua,"POLYGON ((-106.081326903863 28.67461914181606, -106.08064240642699 28.675064201188842, -106.08074185250814 28.675806702593228, -106.0815258050758 28.676104144393435, -106.08221030578017 28.67565908192315, -106.08211085064858 28.67491658075022, -106.081326903863 28.67461914181606))",0.6342610601631046
10472,8a481b495147fff,10,0.19554781913757324,10%_mins,124.3526422676529,0.9713962384074357,Muy bajo,Chihuahua,"POLYGON ((-106.07366389684373 28.66184420263832, -106.07297944902088 28.662289240730022, -106.07307883673491 28.663031768209834, -106.07386268132103 28.663329257368645, -106.07454713241482 28.66288421617892, -106.0744477356516 28.662141688928465, -106.07366389684373 28.66184420263832))",0.6338273783311194
8211,8a481b4b1a47fff,10,0.19610794226328532,10%_mins,125.51159315957575,0.9804494916801427,Muy bajo,Chihuahua,"POLYGON ((-106.11030552348122 28.629934872739344, -106.10962136500831 28.6303801507324, -106.10972095526392 28.63112272389552, -106.11050471303379 28.631420018824237, -106.11118887476033 28.630974737726035, -106.11108927546343 28.630232164804315, -106.11030552348122 28.629934872739344))",0.6332672552054073
754,8a48f4bb58b7fff,10,0.19631354654988936,10%_mins,122.17597045839646,0.9543928749126227,Bajo,Chihuahua,"POLYGON ((-105.91166312246777 28.837107969247224, -105.91097720511242 28.83755188391702, -105.911075723232 28.838294136054394, -105.9118601677961 28.838592473346495, -105.91254608850089 28.838148555613785, -105.9124475612922 28.837406303651935, -105.91166312246777 28.837107969247224))",0.6330616509188032
18046,8a481b484d67fff,10,0.1975031037484446,10%_mins,125.776067420407,0.9825154669880277,Muy bajo,Chihuahua,"POLYGON ((-106.11735945281447 28.6326103396222, -106.11667530020512 28.633055650712656, -106.11677493669666 28.633798216545394, -106.1175587348387 28.634095471044212, -106.11824289069882 28.633650156848166, -106.11814324516618 28.63290759125895, -106.11735945281447 28.6326103396222))",0.631872093720248
14233,8a481b48641ffff,10,0.19863431414619823,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08393006846326 28.655168119744495, -106.08324568886108 28.65561322176818, -106.08334513520182 28.656355757974303, -106.08412897019211 28.656653191924097, -106.08481335306051 28.656208086800618, -106.08471389767244 28.655465550827184, -106.08393006846326 28.655168119744495))",0.6307408833224943
14232,8a481b4864d7fff,10,0.19926433642705282,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08276019080724 28.657543389388746, -106.08207579429107 28.65798848172949, -106.08217523527934 28.658731013986518, -106.08295908183158 28.659028453670594, -106.08364348161459 28.65858335823044, -106.08354403157855 28.657840826205675, -106.08276019080724 28.657543389388746))",0.6301108610416397
13665,8a481b49dca7fff,10,0.19940044728536455,10%_mins,123.66916631448234,0.9660571315408608,Bajo,Chihuahua,"POLYGON ((-106.1043132849907 28.707297349316658, -106.10362867075727 28.70774248084467, -106.10372828732731 28.708484913951573, -106.1045125271842 28.708782215292626, -106.10519714467796 28.70833708066815, -106.10509751905454 28.707594647799134, -106.1043132849907 28.707297349316658))",0.629974750183328
13007,8a481b4b1277fff,10,0.19994773787836875,10%_mins,125.89211639744701,0.9834219888331694,Muy bajo,Chihuahua,"POLYGON ((-106.10532995513927 28.63720980955697, -106.10464574071234 28.637655050674187, -106.10474530589654 28.638397612313383, -106.10552909455053 28.638694932595712, -106.10621331223359 28.638249688374618, -106.10611373800658 28.637507126975127, -106.10532995513927 28.63720980955697))",0.6294274595903239
3260,8a481b48489ffff,10,0.1999925684928894,10%_mins,126.69408667625942,0.9896866810865239,Muy bajo,Chihuahua,"POLYGON ((-106.11942530769106 28.636917648391908, -106.11874113686926 28.63736296397696, -106.11884078980496 28.63810552123749, -106.11962462260404 28.63840276266895, -106.12030879667596 28.637957443978536, -106.12020913469871 28.63721488696208, -106.11942530769106 28.636917648391908))",0.6293826289758032
4156,8a481b4b14b7fff,10,0.2000709162383783,10%_mins,124.5650353627958,0.9730553627583535,Muy bajo,Chihuahua,"POLYGON ((-106.08211680626508 28.63051595453185, -106.08143256078422 28.63096108357507, -106.08153197553399 28.631703665394035, -106.08231564480842 28.632001117937193, -106.08299989355491 28.631555985791802, -106.08290046976138 28.630813404205476, -106.08211680626508 28.63051595453185))",0.6293042812303142
826,8a48f485b657fff,10,0.20022625384792206,10%_mins,122.56326121360209,0.9574182273470466,Bajo,Chihuahua,"POLYGON ((-105.91165938765151 28.831468235906502, -105.91097350234232 28.831912159354385, -105.91107201583435 28.83265442224615, -105.91185642372386 28.832952761514445, -105.91254231238216 28.83250883500306, -105.9124437898019 28.831766572286927, -105.91165938765151 28.831468235906502))",0.6291489436207706
6647,8a481b484047fff,10,0.20080075840796194,10%_mins,126.28847384891723,0.9865182008921262,Muy bajo,Chihuahua,"POLYGON ((-106.12267389687136 28.644492299030393, -106.12198969287668 28.64493762049392, -106.12208937233355 28.64568016279089, -106.12287326482752 28.645977383379453, -106.12355747207137 28.64553205881102, -106.1234577835721 28.644789516758976, -106.12267389687136 28.644492299030393))",0.6285744390607306
