geometry,supermercado_count_15min,farmacia_count_15min,hogar_count_15min,ep_plaza_big_count_15min,centro_recyc_count_15min,local_mini_market_count_15min
"POLYGON ((-70.67237511949969 -33.34400847566099, -70.67354628045003 -33.34545026258769, -70.67264492846861 -33.34685770016946, -70.67057242394158 -33.34682334662994, -70.66940129919631 -33.34538157118341, -70.67030264277169 -33.34397413779642, -70.67237511949969 -33.34400847566099))",3.001,5.255545454545455,0.001,2.001,0.8373636363636363,4.073727272727273
"POLYGON ((-70.64748903611584 -33.40898716062715, -70.6486601452288 -33.41042792614473, -70.6477585819632 -33.41183347304686, -70.64568591803865 -33.41179825026109, -70.64451484519316 -33.41035749622432, -70.64541640000344 -33.40895195349269, -70.64748903611584 -33.40898716062715))",0.026000000000000002,0.651,0.201,1.926,1.601,0.926
"POLYGON ((-70.51320048504242 -33.39953310138349, -70.51436961606352 -33.40097457862063, -70.51346822064141 -33.40237869056327, -70.51139770289329 -33.40234132106486, -70.51022860837077 -33.40089985542164, -70.51112999509647 -33.39949574768313, -70.51320048504242 -33.39953310138349))",2.001,6.527315789473684,1.001,5.5799473684210525,2.237842105263158,1.632578947368421
"POLYGON ((-70.66586075256623 -33.47179171096831, -70.6670324209045 -33.47323131119095, -70.66613061265453 -33.47463555306108, -70.66405714449138 -33.47460019057097, -70.66288551240673 -33.47316060179475, -70.6637873122303 -33.47175636406243, -70.66586075256623 -33.47179171096831))",0.961,0.961,3.161,7.561,5.921,1.7209999999999999
"POLYGON ((-70.52383872949183 -33.61103702067751, -70.52500900958478 -33.61247478294978, -70.52410683579294 -33.61387385685104, -70.52203439059886 -33.61383516437515, -70.52086414704816 -33.61239741362152, -70.52176631214796 -33.61099834382532, -70.52383872949183 -33.61103702067751))",0.001,0.001,0.001,1.9343333333333332,1.001,0.001
"POLYGON ((-70.74105245282003 -33.31524280000086, -70.74222446219524 -33.316684800056, -70.74132315039492 -33.31809378595753, -70.73924983749822 -33.31806076761165, -70.73807786419943 -33.31661877898906, -70.73897916771955 -33.31520979727999, -70.74105245282003 -33.31524280000086))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.54589328542309 -33.38449029985378, -70.54706281756147 -33.38593190449049, -70.54616144315081 -33.38733678907096, -70.54409054523703 -33.38730006481091, -70.54292104953605 -33.38585847174585, -70.54382241531012 -33.3844535913694, -70.54589328542309 -33.38449029985378))",1.7585757575757575,7.637363636363637,3.3343333333333334,5.4555454545454545,4.122212121212121,5.2434242424242425
"POLYGON ((-70.54533436344403 -33.41147195140207, -70.54650401422803 -33.41291309198454, -70.54560254273025 -33.41431731194653, -70.54353142908657 -33.4142803871346, -70.54236181474882 -33.41283925811598, -70.54326327760715 -33.41143504234567, -70.54533436344403 -33.41147195140207))",3.5565555555555552,7.917666666666667,1.0843333333333331,7.056555555555556,10.584333333333333,6.195444444444445
"POLYGON ((-70.58695345831281 -33.39231612042156, -70.5881236187594 -33.39375742268576, -70.58722217486232 -33.39516262596994, -70.58515057908055 -33.39512652279868, -70.58398045500219 -33.39368523207003, -70.58488189033604 -33.39228003297731, -70.58695345831281 -33.39231612042156))",5.401000000000001,12.534333333333333,1.001,8.200999999999999,4.134333333333334,10.801
"POLYGON ((-70.69101472667288 -33.47505724998307, -70.69218677117863 -33.47649668898327, -70.69128492740596 -33.47790116225202, -70.68921104750744 -33.47786619238997, -70.6880390392122 -33.47642676481461, -70.68894087460365 -33.47502229567665, -70.69101472667288 -33.47505724998307))",0.5962380952380952,1.4057619047619045,3.0248095238095236,8.620047619047618,5.881952380952382,3.977190476190476
"POLYGON ((-70.59826100055047 -33.47913694907113, -70.59943173197942 -33.48057670085109, -70.59852996244551 -33.48197992605223, -70.59645747003013 -33.48194339532444, -70.59528677497507 -33.48050365504397, -70.59618853596017 -33.479100433992, -70.59826100055047 -33.47913694907113))",3.851,12.051,2.001,2.3009999999999997,4.001,9.651
"POLYGON ((-70.67910197762794 -33.54580073028386, -70.68027418476953 -33.54723898747251, -70.67937209555673 -33.54864158413752, -70.67729780760848 -33.54860591951263, -70.67612563671889 -33.54716767373638, -70.6770277175242 -33.54576508117287, -70.67910197762794 -33.54580073028386))",0.001,1.270230769230769,4.1548461538461545,3.1933076923076924,2.1933076923076924,2.001
"POLYGON ((-70.49893393956266 -33.34670169421252, -70.50010261666696 -33.3481441405058, -70.49920142713525 -33.34954936213297, -70.49713156921624 -33.34951213323527, -70.49596292861976 -33.34806969856376, -70.49686410943315 -33.34666448116839, -70.49893393956266 -33.34670169421252))",0.001,0.001,0.001,2.001,2.001,0.001
"POLYGON ((-70.68478021585564 -33.57283775509749, -70.6859526320379 -33.57427551691719, -70.68505043930854 -33.57567752207353, -70.68297583879469 -33.57564176132225, -70.68180345886239 -33.57420401090177, -70.68270564319265 -33.57280200983355, -70.68478021585564 -33.57283775509749))",1.9522195121951218,1.001,0.7327073170731707,2.025390243902439,5.879048780487805,1.3424634146341463
"POLYGON ((-70.53181194945417 -33.43253078950664, -70.53298150411482 -33.43397162073061, -70.5320799701128 -33.43537515914362, -70.53000889011406 -33.43533786214799, -70.52883937192934 -33.43389704249248, -70.52974089726611 -33.43249350826434, -70.53181194945417 -33.43253078950664))",0.881,1.321,0.001,4.561,2.521,1.9209999999999998
"POLYGON ((-70.74350238750495 -33.47167040259117, -70.74467516766678 -33.47310968136606, -70.74377328783582 -33.47451488587965, -70.74169863612781 -33.47448080749785, -70.74052589208335 -33.47304154010595, -70.74142776362818 -33.47163633971305, -70.74350238750495 -33.47167040259117))",3.9158936170212764,3.873340425531915,0.02227659574468085,9.78823404255319,3.001,6.681851063829788
"POLYGON ((-70.71563261313409 -33.50527918675137, -70.71680515280309 -33.50671799731109, -70.71590317661197 -33.50812203655173, -70.71382866908931 -33.50808726112112, -70.71265616559643 -33.50664846195669, -70.71355813344876 -33.50524442682779, -70.71563261313409 -33.50527918675137))",1.2867142857142857,2.739095238095238,1.9771904761904762,5.548619047619048,0.8343333333333334,1.0724285714285713
"POLYGON ((-70.74888916513085 -33.26695395261314, -70.75006105994181 -33.26839675328846, -70.7491599152798 -33.26980700932415, -70.74708688406831 -33.26977446047184, -70.74591502530602 -33.26833167123696, -70.74681616170521 -33.26692141941417, -70.74888916513085 -33.26695395261314))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.52742463011135 -33.51758419544625, -70.52859452151506 -33.5190235698048, -70.52769268360443 -33.52042497626197, -70.52562096296782 -33.52038700421399, -70.52445110807263 -33.51894764140094, -70.52535293730422 -33.51754623909055, -70.52742463011135 -33.51758419544625))",0.001,0.001,0.001,1.4644146341463413,1.001,0.001
"POLYGON ((-70.74348562132049 -33.30816420795504, -70.74465763225433 -33.30960632015174, -70.74375634379795 -33.31101550819095, -70.74168305268174 -33.31098257983853, -70.74051107781798 -33.30954047907451, -70.74141235799904 -33.30813129523045, -70.74348562132049 -33.30816420795504))",0.001,0.001,0.001,0.801,0.001,0.001
"POLYGON ((-70.69831250209228 -33.55180190904969, -70.69948501302839 -33.55323998131183, -70.69858288405737 -33.55464266873123, -70.69650825252211 -33.55460727979407, -70.69533577780606 -33.55316921892675, -70.69623789840388 -33.55176653560194, -70.69831250209228 -33.55180190904969))",0.001,0.001,0.001,3.001,0.001,0.001
"POLYGON ((-70.67178711053316 -33.59954079757956, -70.67295946637951 -33.60097814739806, -70.67205718883979 -33.60237933775332, -70.66998256387674 -33.60234317421131, -70.66881024431093 -33.60090583579411, -70.66971251342626 -33.59950464951783, -70.67178711053316 -33.59954079757956))",0.001,0.001,0.001,6.069965517241379,0.001,0.897551724137931
"POLYGON ((-70.75673346787015 -33.28416822674912, -70.75790555553381 -33.28561069812815, -70.75700434168903 -33.28702063281859, -70.75493104842901 -33.28698809192709, -70.75375899680525 -33.285545631977, -70.75466020240025 -33.28413570148971, -70.75673346787015 -33.28416822674912))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.53052108789259 -33.35295152928531, -70.53169025031698 -33.35439374048169, -70.53078900562818 -33.35579920237486, -70.5287186071757 -33.35576244884987, -70.52754948120617 -33.35432024924738, -70.52845071723294 -33.35291479157621, -70.53052108789259 -33.35295152928531))",0.8581428571428571,6.286714285714286,0.001,2.7152857142857143,2.001,7.286714285714286
"POLYGON ((-70.55689321506736 -33.50110092430968, -70.55806345400148 -33.5025404644657, -70.55716164600335 -33.50394263983009, -70.55508960769467 -33.50390527089063, -70.55391940521299 -33.50246574226113, -70.55482120458623 -33.50106357104478, -70.55689321506736 -33.50110092430968))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.73646133874544 -33.39767289024941, -70.73763366982188 -33.3991134832284, -70.73673206429892 -33.40052040587179, -70.73465813599215 -33.40048673138061, -70.73348584102403 -33.3990461498131, -70.73438743825304 -33.39763923132551, -70.73646133874544 -33.39767289024941))",1.501,1.001,0.001,1.001,5.834333333333333,0.001
"POLYGON ((-70.66559089917885 -33.4689477522475, -70.6667625502532 -33.47038740299137, -70.66586075256623 -33.47179171096831, -70.6637873122303 -33.47175636406243, -70.66261569740921 -33.47031672476606, -70.66351748666946 -33.46891242092828, -70.66559089917885 -33.4689477522475))",0.15484615384615386,0.15484615384615386,1.5394615384615384,5.231769230769231,6.308692307692308,1.4625384615384613
"POLYGON ((-70.74592603694431 -33.36654274023747, -70.7470983570024 -33.36798383304733, -70.74619685544762 -33.36939163084672, -70.74412304210817 -33.36935833166864, -70.74295075813275 -33.36791725027197, -70.74385225141276 -33.36650945664043, -70.74592603694431 -33.36654274023747))",1.5367142857142857,3.5724285714285715,0.001,9.358142857142857,10.679571428571428,2.4652857142857143
"POLYGON ((-70.62338997681033 -33.51504918903368, -70.62456123884026 -33.51648821314168, -70.62365931448352 -33.51789087218008, -70.62158613660154 -33.51785450298328, -70.62041491091215 -33.51641549034292, -70.62131682676286 -33.51501283543194, -70.62338997681033 -33.51504918903368))",1.001,1.001,0.001,13.887792452830189,13.20854716981132,3.7368490566037735
"POLYGON ((-70.62285132153352 -33.50936547270375, -70.62402254903967 -33.51080459789197, -70.62312064582704 -33.5122073892059, -70.6210475236135 -33.5121710512017, -70.61987633244712 -33.51073193748338, -70.62077822715317 -33.50932915029956, -70.62285132153352 -33.50936547270375))",0.7125384615384616,1.0586923076923076,0.001,14.347153846153846,15.789461538461538,2.020230769230769
"POLYGON ((-70.61904256710825 -33.56743627635794, -70.62021401360512 -33.5688744061709, -70.61931190327967 -33.57027572965266, -70.61723835497342 -33.57023891921698, -70.61606694484001 -33.56880080085868, -70.61696904664804 -33.56739948148159, -70.61904256710825 -33.56743627635794))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.69643694510056 -33.33586894831946, -70.69760841274034 -33.3373107766739, -70.69670706755616 -33.33871870981606, -70.69463426309298 -33.33868481041087, -70.69346283161377 -33.33724299351932, -70.69436416843587 -33.33583506457028, -70.69643694510056 -33.33586894831946))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.74701698186637 -33.44332067032339, -70.74818967875325 -33.44476042715851, -70.74728789843104 -33.44616636703049, -70.74521342949855 -33.44613254593481, -70.74404076871467 -33.44469280048855, -70.74494254075896 -33.4432868647493, -70.74701698186637 -33.44332067032339))",2.814953488372093,4.814953488372093,0.9544883720930233,9.44286046511628,5.768441860465116,2.86146511627907
"POLYGON ((-70.76541099282652 -33.40809048602435, -70.76658378679785 -33.40953077750964, -70.76568211743377 -33.41093780355494, -70.76360766233937 -33.41090453397059, -70.76243490442849 -33.40946425386996, -70.76333656555025 -33.40805723196919, -70.76541099282652 -33.40809048602435))",0.001,3.001,1.001,1.03225,0.001,2.78225
"POLYGON ((-70.77166266533082 -33.53884430675183, -70.77283616489821 -33.54028229680257, -70.77193401616734 -33.54168620724158, -70.76985837610736 -33.54165212354577, -70.76868491262731 -33.54021414483409, -70.76958705311854 -33.53881023847937, -70.77166266533082 -33.53884430675183))",4.296454545454546,4.387363636363637,0.001,6.9100909090909095,1.9328181818181818,1.7964545454545453
"POLYGON ((-70.58639879878817 -33.41929885669884, -70.58756907802821 -33.4207396944299, -70.58666753701618 -33.42214423302245, -70.5845957253289 -33.42210792970502, -70.58342548246593 -33.42066710350171, -70.58432701491186 -33.41926256908829, -70.58639879878817 -33.41929885669884))",3.8419090909090907,17.91009090909091,0.9782727272727273,11.523727272727273,3.773727272727273,22.614636363636365
"POLYGON ((-70.48865419696696 -33.36925523927324, -70.48982283130043 -33.37069733814165, -70.48892157091701 -33.37210188279308, -70.48685168493721 -33.37206432435282, -70.48568308713597 -33.37062223710777, -70.48658433878103 -33.36921769667983, -70.48865419696696 -33.36925523927324))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.62418570945181 -33.55618728894612, -70.62535717685221 -33.55762559351249, -70.62445510239003 -33.55902725608971, -70.62238156903346 -33.55899060999209, -70.62121013798422 -33.55755231687971, -70.62211220393904 -33.55615065841116, -70.62418570945181 -33.55618728894612))",2.4295714285714283,2.2152857142857143,1.001,1.6724285714285714,2.015285714285714,3.515285714285714
"POLYGON ((-70.57343145573407 -33.41338970922317, -70.57460152047294 -33.41483070219364, -70.57370001375966 -33.4162352240613, -70.57162845089518 -33.41619874877398, -70.57045842255424 -33.41475776734369, -70.5713599206785 -33.41335324966072, -70.57343145573407 -33.41338970922317))",2.824529411764706,29.58923529411765,3.216686274509804,3.451980392156863,5.942176470588236,35.88335294117647
"POLYGON ((-70.76729605148394 -33.36261636580943, -70.7684686584973 -33.36405743753885, -70.76756715188627 -33.36546559462631, -70.76549304649643 -33.36543267581979, -70.76432047552706 -33.36399161548725, -70.76522197390219 -33.36258346256456, -70.76729605148394 -33.36261636580943))",0.001,2.001,0.001,4.112111111111111,0.8898888888888888,1.001
"POLYGON ((-70.60855801959021 -33.42394609724622, -70.60972863954265 -33.42538676374424, -70.60882705986201 -33.42679146368971, -70.60675486875408 -33.42675549296521, -70.60558428514145 -33.42531483797534, -70.60648585629561 -33.42391014220204, -70.60855801959021 -33.42394609724622))",11.126,59.376,3.0635,9.001,11.4385,56.9385
"POLYGON ((-70.6283096480382 -33.3702872539095, -70.62948029981047 -33.37172876778473, -70.62857889504401 -33.37313502022629, -70.62650684699116 -33.37309975460035, -70.62533623150858 -33.37165825223347, -70.62623762778782 -33.37025200398437, -70.6283096480382 -33.3702872539095))",0.001,1.001,1.001,2.001,0.001,0.001
"POLYGON ((-70.65315940249387 -33.43607539551639, -70.654330720415 -33.43751566821287, -70.65342905365286 -33.43892062466965, -70.65135607741513 -33.43888530427333, -70.65018479575944 -33.43744504304472, -70.65108645407469 -33.43604009074478, -70.65315940249387 -33.43607539551639))",13.364636363636363,114.2169090909091,8.512363636363636,16.71690909090909,22.796454545454548,94.0919090909091
"POLYGON ((-70.58743956559434 -33.49597289910487, -70.58861022050267 -33.49741240300919, -70.58770840060329 -33.49881508269472, -70.58563593436371 -33.49877825433232, -70.58446531585305 -33.4973387619311, -70.58536712718295 -33.49593608638939, -70.58743956559434 -33.49597289910487))",0.05814285714285714,0.001,0.001,6.315285714285714,2.4295714285714283,1.858142857142857
"POLYGON ((-70.57659898659536 -33.54541529732892, -70.57776971827724 -33.54685398611159, -70.57686772970767 -33.54825532228898, -70.57479501804733 -33.54821796556022, -70.57362432279653 -33.54677928827394, -70.57452630277366 -33.54537795622023, -70.57659898659536 -33.54541529732892))",0.3898888888888889,2.9454444444444445,1.001,4.723222222222223,6.278777777777778,2.2787777777777776
"POLYGON ((-70.70346610422979 -33.34451947224605, -70.7046377131839 -33.34596112210058, -70.70373633019837 -33.34736893161591, -70.70166334660738 -33.34733508708937, -70.70049177380403 -33.34589344868937, -70.70139314843958 -33.34448564336158, -70.70346610422979 -33.34451947224605))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.63174255668423 -33.60308707521247, -70.63291435405974 -33.60452453016948, -70.63201210186368 -33.60592513778795, -70.62993806078771 -33.60588828636364, -70.6287662997639 -33.6044508428395, -70.62966854346301 -33.603050239307, -70.63174255668423 -33.60308707521247))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.75188114241119 -33.39650038821325, -70.75305368848268 -33.39794093723015, -70.75215207321398 -33.39934807879677, -70.75007792013847 -33.39931466719386, -70.74890541014787 -33.39787412957619, -70.74980701715057 -33.39646699216243, -70.75188114241119 -33.39650038821325))",2.1062631578947366,3.001,0.13257894736842105,3.001,3.001,0.001
"POLYGON ((-70.57953736861792 -33.60923106853338, -70.58070844364119 -33.61066863280344, -70.57980622024346 -33.61206844258831, -70.57773293041267 -33.6120306840091, -70.57656189183409 -33.61059313121265, -70.57746410664025 -33.60919332552203, -70.57953736861792 -33.60923106853338))",5.126,11.501,5.001,7.0635,7.4385,5.3135
"POLYGON ((-70.61773543068584 -33.45534690034164, -70.61890633030504 -33.45678698484789, -70.61800462791994 -33.45819103232608, -70.61593203442644 -33.45815499114241, -70.61476117114022 -33.4567149181271, -70.61566286501321 -33.45531087480472, -70.61773543068584 -33.45534690034164))",6.591909090909091,16.137363636363638,1.819181818181818,3.910090909090909,7.4555454545454545,27.864636363636365
"POLYGON ((-70.68155238250104 -33.44081680059935, -70.6827241301273 -33.44225687354822, -70.68182241927815 -33.44366206561638, -70.67974896919743 -33.4436271805875, -70.67857725778831 -33.44218711908179, -70.67947896024144 -33.44078193116203, -70.68155238250104 -33.44081680059935))",1.3741343283582088,2.8517462686567163,12.284582089552238,1.7024925373134328,11.18010447761194,5.46368656716418
"POLYGON ((-70.60909610681442 -33.42963671367708, -70.61026676126161 -33.43107727939342, -70.60936516044771 -33.43248184720125, -70.60729291371121 -33.43244584512348, -70.60612229560454 -33.43100529091308, -70.60702388789251 -33.42960072727471, -70.60909610681442 -33.42963671367708))",5.737842105263158,33.501,2.027315789473684,6.474684210526316,9.053631578947368,41.97468421052631
"POLYGON ((-70.54826245333372 -33.47540850171141, -70.54943244690668 -33.47684852305912, -70.54853074079845 -33.4782512190338, -70.54645904975453 -33.47821388949933, -70.54528909264147 -33.47677387969325, -70.54619079011108 -33.47537118788021, -70.54826245333372 -33.47540850171141))",5.957521739130435,4.82708695652174,1.001,6.957521739130435,4.001,2.7401304347826088
"POLYGON ((-70.68371735386062 -33.43090961362106, -70.68488908591118 -33.43234984946965, -70.68398740890271 -33.43375531000762, -70.68191400823382 -33.43372053054475, -70.6807423123937 -33.43228030614059, -70.68164398101075 -33.43087484975507, -70.68371735386062 -33.43090961362106))",2.901,3.701,14.001,1.2009999999999998,9.700999999999999,13.700999999999999
"POLYGON ((-70.66962672560831 -33.5768282671442, -70.67079894320501 -33.57826602264137, -70.66989675024425 -33.57966774259688, -70.66782234811217 -33.57963170296581, -70.66665016679315 -33.57819395887894, -70.66755235132719 -33.57679224301305, -70.66962672560831 -33.5768282671442))",0.001,0.07417073170731707,0.001,2.074170731707317,2.2449024390243904,3.001
"POLYGON ((-70.596852765805 -33.59537990073301, -70.59802402484094 -33.59681763509336, -70.59712183468125 -33.59821799909768, -70.59504839404364 -33.59818062464505, -70.59387717141811 -33.59674290174858, -70.59477935301844 -33.59534254184108, -70.596852765805 -33.59537990073301))",1.001,1.001,0.961,2.001,0.981,0.001
"POLYGON ((-70.65691110980339 -33.57377211193623, -70.65808313042371 -33.57520997381889, -70.65718096063164 -33.5766116112209, -70.6551067786674 -33.57657538264672, -70.65393479434616 -33.57513753218574, -70.65483695568872 -33.57373589887745, -70.65691110980339 -33.57377211193623))",1.001,0.001,0.001,6.369421052631579,0.42205263157894735,1.4746842105263156
"POLYGON ((-70.51424476487792 -33.44357025202567, -70.51541411783138 -33.44501096349708, -70.51451256185126 -33.44641401429717, -70.51244166161395 -33.44637634944255, -70.51127234517014 -33.44493564955063, -70.51217389245265 -33.44353260293408, -70.51424476487792 -33.44357025202567))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.68885336231092 -33.45230175249969, -70.69002526867727 -33.45374159579728, -70.68912350937896 -33.45514659788782, -70.68704985209652 -33.45511175253938, -70.68587798193784 -33.45367192067545, -70.68677973285257 -33.45226692272648, -70.68885336231092 -33.45230175249969))",2.001,3.5843333333333334,3.3343333333333334,3.0565555555555552,5.556555555555556,25.30655555555556
"POLYGON ((-70.66722342735166 -33.42068761083932, -70.66839487474203 -33.42212809220133, -70.66749325030696 -33.42353359803128, -70.66542018690065 -33.42349861833861, -70.66424877574661 -33.42205814843766, -70.6651503917612 -33.42065264676849, -70.66722342735166 -33.42068761083932))",4.751,5.786714285714286,4.0724285714285715,5.179571428571429,7.286714285714286,6.036714285714286
"POLYGON ((-70.70860032013358 -33.4313241283476, -70.70977241072757 -33.43276425368992, -70.70887070901323 -33.4341700117266, -70.70679692505011 -33.43413564027443, -70.7056248706231 -33.43269552635608, -70.70652656399091 -33.43128977246612, -70.70860032013358 -33.4313241283476))",2.392304347826087,1.1314347826086955,3.479260869565217,3.609695652173913,8.740130434782609,5.609695652173913
"POLYGON ((-70.75646260077049 -33.28131570439687, -70.75763467117966 -33.28275822610054, -70.75673346787015 -33.28416822674912, -70.75466020240025 -33.28413570148971, -70.75348816803063 -33.28269319121604, -70.75438936309003 -33.28128319477199, -70.75646260077049 -33.28131570439687))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.75486659728035 -33.46049459215041, -70.756039487297 -33.46193401765267, -70.75513763768615 -33.46333963529727, -70.75306290632216 -33.46330582331661, -70.75189005239967 -33.46186640919152, -70.75279189374568 -33.46046079567011, -70.75486659728035 -33.46049459215041))",2.201,1.001,1.801,6.912111111111112,0.4898888888888889,3.8454444444444444
"POLYGON ((-70.58634703231488 -33.51723102578374, -70.58751777160495 -33.51867016474575, -70.58661587566421 -33.52007231124244, -70.58454324900501 -33.52003531464293, -70.58337254612078 -33.51859618717827, -70.58427443348859 -33.51719404481596, -70.58634703231488 -33.51723102578374))",2.7093333333333334,1.9593333333333331,4.042666666666667,11.292666666666666,4.542666666666667,1.251
"POLYGON ((-70.71400679617085 -33.65126645824525, -70.71518000196697 -33.6527027255685, -70.71427749693436 -33.65410316990918, -70.71220179445582 -33.6540673428799, -70.71102862488125 -33.65263108690685, -70.71193112156232 -33.65123064661308, -70.71400679617085 -33.65126645824525))",0.001,0.001,0.001,1.001,0.001,0.001
"POLYGON ((-70.60477731954283 -33.41677828521969, -70.60594785141774 -33.41821909134302, -70.60504630139656 -33.41962391924201, -70.60297422803194 -33.41958793684159, -70.60180373250137 -33.4181471422317, -70.60270527398974 -33.416742318509, -70.60477731954283 -33.41677828521969))",14.629205128205127,70.23176923076923,6.001,11.23176923076923,10.026641025641025,64.3984358974359
"POLYGON ((-70.70454002124373 -33.48664158330097, -70.70571231416704 -33.48808076453181, -70.70481041580886 -33.4894851220708, -70.70273623288359 -33.48945029425654, -70.70156397615044 -33.48801112443587, -70.70246586615104 -33.48660677101946, -70.70454002124373 -33.48664158330097))",0.001,0.04861904761904762,1.001,6.762904761904762,1.0962380952380952,2.1438571428571427
"POLYGON ((-70.51507477388172 -33.41944978333476, -70.51624402549407 -33.42089090875101, -70.51534255603171 -33.422294558346, -70.51327184365006 -33.42225707833043, -70.51210262853887 -33.42081596450043, -70.51300408930683 -33.41941231909996, -70.51507477388172 -33.41944978333476))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.72456214606157 -33.50117058653328, -70.72573479422519 -33.50260943126688, -70.72483282472719 -33.50401368124793, -70.72275821538659 -33.50397908238402, -70.72158560338222 -33.50254024903972, -70.72248756455787 -33.50113600317025, -70.72456214606157 -33.50117058653328))",1.8928918918918918,0.10910810810810811,0.001,6.838837837837838,1.5685675675675674,1.001
"POLYGON ((-70.67613112315678 -33.51454362949183, -70.67730314027992 -33.51598244358219, -70.67640116729901 -33.51738576795138, -70.67432718560437 -33.5173502741142, -70.67315520472933 -33.51591147144853, -70.67405716929946 -33.51450815119555, -70.67613112315678 -33.51454362949183))",0.05655555555555555,0.001,0.001,10.389888888888889,6.834333333333333,1.0565555555555555
"POLYGON ((-70.78841582499054 -33.4212503418853, -70.78958900944829 -33.42269030853427, -70.78868727200698 -33.42409729747968, -70.78661235830816 -33.42406431564296, -70.78543920987416 -33.42262436035583, -70.78634093911387 -33.42121737554378, -70.78841582499054 -33.4212503418853))",0.001,0.601,0.101,0.101,0.001,2.8009999999999997
"POLYGON ((-70.55926770679896 -33.59186430014625, -70.56043840770249 -33.59330225108285, -70.5595362677022 -33.59470223488154, -70.55746343542397 -33.59466426363747, -70.55629277099538 -33.59322632419665, -70.55719490236876 -33.59182634450429, -70.55926770679896 -33.59186430014625))",3.001,3.6062631578947366,0.001,8.737842105263157,12.501,0.001
"POLYGON ((-70.74944306772609 -33.3708659291807, -70.75061545839112 -33.37230693249855, -70.74971393802375 -33.37371466843499, -70.74764003525871 -33.37368139688872, -70.74646768067143 -33.37224040497985, -70.74736919277009 -33.37083267320848, -70.74944306772609 -33.3708659291807))",0.001,1.001,0.001,3.501,3.501,0.501
"POLYGON ((-70.59604559929105 -33.58686490463506, -70.59721680652326 -33.58830279089619, -70.59631464811014 -33.5897033534948, -70.59424129102368 -33.58966602573167, -70.59307012020078 -33.58822815093779, -70.59397227005367 -33.58682759244001, -70.59604559929105 -33.58686490463506))",1.0919090909090907,3.137363636363636,0.001,1.7055454545454545,4.569181818181819,0.02372727272727273
"POLYGON ((-70.70886475927261 -33.59734669509076, -70.71003763648861 -33.59878392780034, -70.70913533228887 -33.60018563051693, -70.70706015922896 -33.60015009645215, -70.70588731822779 -33.59871287511429, -70.70678961407035 -33.59731117646969, -70.70886475927261 -33.59734669509076))",3.077923076923077,20.193307692307695,3.1933076923076924,8.347153846153846,6.077923076923077,11.308692307692308
"POLYGON ((-70.58387498884176 -33.58947887650918, -70.5850460331376 -33.59091676750896, -70.5841438772499 -33.5923171151179, -70.58207068564737 -33.59227956762504, -70.58089967778284 -33.59084168810165, -70.58180182508819 -33.58944134459493, -70.58387498884176 -33.58947887650918))",0.46253846153846156,2.001,0.001,2.770230769230769,5.385615384615385,0.001
"POLYGON ((-70.56267425242073 -33.33218961070483, -70.56384378102922 -33.33363204969169, -70.56294257879178 -33.33503841599641, -70.56087185654729 -33.33500233908984, -70.55970236433176 -33.33355991167671, -70.56060355796643 -33.33215354959663, -70.56267425242073 -33.33218961070483))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.55889754024439 -33.32501304413315, -70.56006698078586 -33.32645562209423, -70.55916580828031 -33.32786211614579, -70.55709520384103 -33.32782602800769, -70.55592579969698 -33.32638346162562, -70.55682696359347 -33.32497697180287, -70.55889754024439 -33.32501304413315))",0.001,0.001,0.001,0.001,0.001,0.001
"POLYGON ((-70.5422466439145 -33.57596871989112, -70.54341702432779 -33.57740701788796, -70.54251495928372 -33.5788071797009, -70.54044252248144 -33.57876903940016, -70.53927217856803 -33.57733075291815, -70.54017423495566 -33.57593059522228, -70.5422466439145 -33.57596871989112))",0.001,0.001,0.36766666666666664,2.2676666666666665,0.6676666666666666,0.001
"POLYGON ((-70.57235729031764 -33.40200648610499, -70.57352728610427 -33.40344768036159, -70.57262582166932 -33.40485246643518, -70.5705543700366 -33.40481605406221, -70.56938441064648 -33.40337487135017, -70.57028586649126 -33.40197008946672, -70.57235729031764 -33.40200648610499))",7.667666666666667,27.77877777777778,1.186185185185185,6.112111111111111,10.001,25.445444444444444
"POLYGON ((-70.66424877574661 -33.42205814843766, -70.66542018690065 -33.42349861833861, -70.66451856032708 -33.42490405394099, -70.66244553102412 -33.42486901548185, -70.66127415611201 -33.423428557044, -70.66217577425964 -33.4220231256024, -70.66424877574661 -33.42205814843766))",6.667666666666667,11.084333333333333,4.334333333333333,5.334333333333333,7.417666666666667,13.251
